FactShippingPK,dateFK,productFK,customerFK,documentFK,quantity,productPrice,total,deliveryPrice,startDate,endDate,flag
1888,20250326,2441,2425,2490,13.0,0,0,0,2026-04-21 19:46:18.842,,y
1889,20250403,2441,2428,2492,3.0,0,0,0,2026-04-21 19:46:18.843,,y
1890,20250403,2431,2428,2492,5.0,0,0,0,2026-04-21 19:46:18.843,,y
1891,20250315,2441,2428,2493,38.0,0,0,0,2026-04-21 19:46:18.843,,y
1892,20250324,2441,2429,2494,23.0,0,0,0,2026-04-21 19:46:18.843,,y
1893,20250314,2441,2646,2495,97.0,0,0,0,2026-04-21 19:46:18.843,,y
1894,20250315,2441,2431,2496,13.0,0,0,0,2026-04-21 19:46:18.843,,y
1895,20250402,2441,2432,2497,7.0,0,0,0,2026-04-21 19:46:18.843,,y
1896,20250402,2441,2433,2504,3.0,0,0,0,2026-04-21 19:46:18.843,,y
1897,20250402,2441,2434,2513,4.0,0,0,0,2026-04-21 19:46:18.843,,y
1898,20250402,2441,2435,2509,4.0,0,0,0,2026-04-21 19:46:18.843,,y
1899,20250402,2441,2436,2509,7.0,0,0,0,2026-04-21 19:46:18.843,,y
1900,20250402,2441,2437,2509,32.0,0,0,0,2026-04-21 19:46:18.843,,y
1901,20241210,2625,2685,2503,432.0,0,0,0,2026-04-21 19:46:18.843,,y
1902,20251118,2443,2696,2504,1500.0,0,0,0,2026-04-21 19:46:18.843,,y
1903,20251212,2586,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.843,,y
1904,20251212,2587,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.843,,y
1905,20251212,2588,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.843,,y
1906,20251212,2589,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.843,,y
1907,20251212,2590,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.843,,y
1908,20251215,2621,244,2512,450.0,0,0,0,2026-04-21 19:46:18.843,,y
1909,20251215,2622,244,2512,450.0,0,0,0,2026-04-21 19:46:18.843,,y
1910,20251215,2623,244,2512,450.0,0,0,0,2026-04-21 19:46:18.843,,y
1911,20251210,2613,2700,2513,10.0,0,0,0,2026-04-21 19:46:18.844,,y
1912,20251216,2531,244,2515,20.0,0,0,0,2026-04-21 19:46:18.844,,y
1913,20251216,2532,244,2515,20.0,0,0,0,2026-04-21 19:46:18.844,,y
1914,20250321,2441,2646,2469,50.0,0,0,0,2026-04-21 19:46:18.844,,y
1915,20250326,2441,2646,2470,40.0,0,0,0,2026-04-21 19:46:18.844,,y
1916,20250403,2441,2646,2472,72.0,0,0,0,2026-04-21 19:46:18.844,,y
1917,20250403,2431,2646,2472,3.0,0,0,0,2026-04-21 19:46:18.844,,y
1918,20250415,2441,2646,2474,19.0,0,0,0,2026-04-21 19:46:18.844,,y
1919,20250415,2431,2646,2474,3.0,0,0,0,2026-04-21 19:46:18.844,,y
1920,20250328,2441,2410,2475,47.0,0,0,0,2026-04-21 19:46:18.844,,y
1921,20250326,2441,2411,2476,16.0,0,0,0,2026-04-21 19:46:18.844,,y
1922,20250328,2441,2412,2477,4.0,0,0,0,2026-04-21 19:46:18.844,,y
1923,20250325,2441,2413,2478,39.0,0,0,0,2026-04-21 19:46:18.844,,y
1924,20250324,2441,2414,2479,1.0,0,0,0,2026-04-21 19:46:18.844,,y
1925,20250324,2441,2415,2480,3.0,0,0,0,2026-04-21 19:46:18.844,,y
1926,20250315,2441,2416,2481,13.0,0,0,0,2026-04-21 19:46:18.844,,y
1927,20250312,2441,2417,2482,8.0,0,0,0,2026-04-21 19:46:18.844,,y
1928,20250312,2441,2418,2483,8.0,0,0,0,2026-04-21 19:46:18.844,,y
1929,20250312,2441,2419,2484,15.0,0,0,0,2026-04-21 19:46:18.844,,y
1930,20250328,2441,2420,2485,29.0,0,0,0,2026-04-21 19:46:18.844,,y
1931,20250328,2441,2421,2486,32.0,0,0,0,2026-04-21 19:46:18.844,,y
1932,20250328,2441,2422,2487,36.0,0,0,0,2026-04-21 19:46:18.844,,y
1933,20250327,2441,2423,2488,7.0,0,0,0,2026-04-21 19:46:18.845,,y
1934,20250324,2441,2424,2489,24.0,0,0,0,2026-04-21 19:46:18.845,,y
1935,20250326,2441,2425,2490,13.0,0,0,0,2026-04-21 19:46:18.845,,y
1936,20250403,2441,2428,2492,3.0,0,0,0,2026-04-21 19:46:18.845,,y
1937,20250403,2431,2428,2492,5.0,0,0,0,2026-04-21 19:46:18.845,,y
1938,20250315,2441,2428,2493,38.0,0,0,0,2026-04-21 19:46:18.845,,y
1939,20250324,2441,2429,2494,23.0,0,0,0,2026-04-21 19:46:18.845,,y
1940,20250314,2441,2646,2495,97.0,0,0,0,2026-04-21 19:46:18.845,,y
1941,20250315,2441,2431,2496,13.0,0,0,0,2026-04-21 19:46:18.845,,y
1942,20250402,2441,2432,2497,7.0,0,0,0,2026-04-21 19:46:18.845,,y
1943,20250402,2441,2433,2504,3.0,0,0,0,2026-04-21 19:46:18.845,,y
1944,20250402,2441,2434,2513,4.0,0,0,0,2026-04-21 19:46:18.845,,y
1945,20250402,2441,2435,2509,4.0,0,0,0,2026-04-21 19:46:18.845,,y
1946,20250402,2441,2436,2509,7.0,0,0,0,2026-04-21 19:46:18.845,,y
1947,20250402,2441,2437,2509,32.0,0,0,0,2026-04-21 19:46:18.845,,y
1948,20241210,2625,2685,2503,432.0,0,0,0,2026-04-21 19:46:18.845,,y
1949,20251118,2443,2696,2504,1500.0,0,0,0,2026-04-21 19:46:18.845,,y
1950,20251212,2586,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.845,,y
1951,20251212,2587,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.845,,y
1952,20251212,2588,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.845,,y
1953,20251212,2589,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.845,,y
1954,20251212,2590,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.845,,y
1955,20251215,2621,244,2512,450.0,0,0,0,2026-04-21 19:46:18.845,,y
1956,20251215,2622,244,2512,450.0,0,0,0,2026-04-21 19:46:18.845,,y
1957,20251215,2623,244,2512,450.0,0,0,0,2026-04-21 19:46:18.845,,y
1958,20251210,2613,2700,2513,10.0,0,0,0,2026-04-21 19:46:18.845,,y
1959,20251216,2531,244,2515,20.0,0,0,0,2026-04-21 19:46:18.845,,y
1960,20251212,2590,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.845,,y
1961,20251216,2532,244,2515,20.0,0,0,0,2026-04-21 19:46:18.845,,y
1962,20250311,2441,2646,2467,60.0,0,0,0,2026-04-21 19:46:18.845,,y
1963,20250317,2441,2646,2468,26.0,0,0,0,2026-04-21 19:46:18.845,,y
1964,20250321,2441,2646,2469,50.0,0,0,0,2026-04-21 19:46:18.845,,y
1965,20250326,2441,2646,2470,40.0,0,0,0,2026-04-21 19:46:18.845,,y
1966,20250403,2441,2646,2472,72.0,0,0,0,2026-04-21 19:46:18.845,,y
1967,20250403,2431,2646,2472,3.0,0,0,0,2026-04-21 19:46:18.845,,y
1968,20250415,2441,2646,2474,19.0,0,0,0,2026-04-21 19:46:18.845,,y
1969,20250415,2431,2646,2474,3.0,0,0,0,2026-04-21 19:46:18.845,,y
1970,20250328,2441,2410,2475,47.0,0,0,0,2026-04-21 19:46:18.845,,y
1971,20250326,2441,2411,2476,16.0,0,0,0,2026-04-21 19:46:18.845,,y
1972,20250328,2441,2412,2477,4.0,0,0,0,2026-04-21 19:46:18.845,,y
1973,20250325,2441,2413,2478,39.0,0,0,0,2026-04-21 19:46:18.845,,y
1974,20250324,2441,2414,2479,1.0,0,0,0,2026-04-21 19:46:18.845,,y
1975,20250324,2441,2415,2480,3.0,0,0,0,2026-04-21 19:46:18.845,,y
1976,20250315,2441,2416,2481,13.0,0,0,0,2026-04-21 19:46:18.845,,y
1977,20250312,2441,2417,2482,8.0,0,0,0,2026-04-21 19:46:18.846,,y
1978,20250312,2441,2418,2483,8.0,0,0,0,2026-04-21 19:46:18.846,,y
1979,20250312,2441,2419,2484,15.0,0,0,0,2026-04-21 19:46:18.846,,y
1980,20250328,2441,2420,2485,29.0,0,0,0,2026-04-21 19:46:18.846,,y
1981,20250328,2441,2421,2486,32.0,0,0,0,2026-04-21 19:46:18.846,,y
1982,20250328,2441,2422,2487,36.0,0,0,0,2026-04-21 19:46:18.846,,y
1983,20250327,2441,2423,2488,7.0,0,0,0,2026-04-21 19:46:18.846,,y
1984,20250324,2441,2424,2489,24.0,0,0,0,2026-04-21 19:46:18.846,,y
1985,20250326,2441,2425,2490,13.0,0,0,0,2026-04-21 19:46:18.846,,y
1986,20250403,2441,2428,2492,3.0,0,0,0,2026-04-21 19:46:18.846,,y
1987,20250403,2431,2428,2492,5.0,0,0,0,2026-04-21 19:46:18.846,,y
1988,20250315,2441,2428,2493,38.0,0,0,0,2026-04-21 19:46:18.846,,y
1989,20250324,2441,2429,2494,23.0,0,0,0,2026-04-21 19:46:18.846,,y
1990,20250314,2441,2646,2495,97.0,0,0,0,2026-04-21 19:46:18.846,,y
1991,20250315,2441,2431,2496,13.0,0,0,0,2026-04-21 19:46:18.846,,y
1992,20250402,2441,2432,2497,7.0,0,0,0,2026-04-21 19:46:18.846,,y
1993,20250402,2441,2433,2504,3.0,0,0,0,2026-04-21 19:46:18.846,,y
1994,20250402,2441,2434,2513,4.0,0,0,0,2026-04-21 19:46:18.846,,y
1995,20250402,2441,2435,2509,4.0,0,0,0,2026-04-21 19:46:18.846,,y
1996,20250402,2441,2436,2509,7.0,0,0,0,2026-04-21 19:46:18.846,,y
1997,20250402,2441,2437,2509,32.0,0,0,0,2026-04-21 19:46:18.846,,y
1998,20241210,2625,2685,2503,432.0,0,0,0,2026-04-21 19:46:18.847,,y
1999,20251118,2443,2696,2504,1500.0,0,0,0,2026-04-21 19:46:18.847,,y
2000,20251212,2586,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.847,,y
2001,20251212,2587,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.847,,y
2002,20251212,2588,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.847,,y
2003,20251212,2589,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.847,,y
2004,20251215,2621,244,2512,450.0,0,0,0,2026-04-21 19:46:18.847,,y
2005,20251215,2622,244,2512,450.0,0,0,0,2026-04-21 19:46:18.847,,y
2006,20251215,2623,244,2512,450.0,0,0,0,2026-04-21 19:46:18.847,,y
2007,20251210,2613,2700,2513,10.0,0,0,0,2026-04-21 19:46:18.847,,y
2008,20251216,2531,244,2515,20.0,0,0,0,2026-04-21 19:46:18.847,,y
2009,20251216,2532,244,2515,20.0,0,0,0,2026-04-21 19:46:18.847,,y
2010,20250311,2441,2646,2467,60.0,0,0,0,2026-04-21 19:46:18.847,,y
2011,20250317,2441,2646,2468,26.0,0,0,0,2026-04-21 19:46:18.847,,y
2012,20250321,2441,2646,2469,50.0,0,0,0,2026-04-21 19:46:18.847,,y
2013,20250326,2441,2646,2470,40.0,0,0,0,2026-04-21 19:46:18.847,,y
2014,20250403,2441,2646,2472,72.0,0,0,0,2026-04-21 19:46:18.847,,y
2015,20250403,2431,2646,2472,3.0,0,0,0,2026-04-21 19:46:18.847,,y
2016,20250415,2441,2646,2474,19.0,0,0,0,2026-04-21 19:46:18.847,,y
2017,20250415,2431,2646,2474,3.0,0,0,0,2026-04-21 19:46:18.847,,y
2018,20250328,2441,2410,2475,47.0,0,0,0,2026-04-21 19:46:18.847,,y
2019,20250326,2441,2411,2476,16.0,0,0,0,2026-04-21 19:46:18.847,,y
2020,20250328,2441,2412,2477,4.0,0,0,0,2026-04-21 19:46:18.848,,y
2021,20250325,2441,2413,2478,39.0,0,0,0,2026-04-21 19:46:18.848,,y
2022,20250324,2441,2414,2479,1.0,0,0,0,2026-04-21 19:46:18.848,,y
2023,20250324,2441,2415,2480,3.0,0,0,0,2026-04-21 19:46:18.848,,y
2024,20250315,2441,2416,2481,13.0,0,0,0,2026-04-21 19:46:18.848,,y
2025,20250312,2441,2417,2482,8.0,0,0,0,2026-04-21 19:46:18.848,,y
2026,20250312,2441,2418,2483,8.0,0,0,0,2026-04-21 19:46:18.848,,y
2027,20250312,2441,2419,2484,15.0,0,0,0,2026-04-21 19:46:18.848,,y
2028,20250328,2441,2420,2485,29.0,0,0,0,2026-04-21 19:46:18.848,,y
2029,20250328,2441,2421,2486,32.0,0,0,0,2026-04-21 19:46:18.848,,y
2030,20250328,2441,2422,2487,36.0,0,0,0,2026-04-21 19:46:18.848,,y
2031,20250327,2441,2423,2488,7.0,0,0,0,2026-04-21 19:46:18.848,,y
2032,20250324,2441,2424,2489,24.0,0,0,0,2026-04-21 19:46:18.848,,y
2033,20250326,2441,2425,2490,13.0,0,0,0,2026-04-21 19:46:18.848,,y
2034,20250403,2441,2428,2492,3.0,0,0,0,2026-04-21 19:46:18.849,,y
2035,20250403,2431,2428,2492,5.0,0,0,0,2026-04-21 19:46:18.849,,y
2036,20250315,2441,2428,2493,38.0,0,0,0,2026-04-21 19:46:18.849,,y
2037,20250324,2441,2429,2494,23.0,0,0,0,2026-04-21 19:46:18.849,,y
2038,20250314,2441,2646,2495,97.0,0,0,0,2026-04-21 19:46:18.849,,y
2039,20250315,2441,2431,2496,13.0,0,0,0,2026-04-21 19:46:18.849,,y
2040,20250402,2441,2432,2497,7.0,0,0,0,2026-04-21 19:46:18.849,,y
2041,20250402,2441,2433,2504,3.0,0,0,0,2026-04-21 19:46:18.849,,y
2042,20250402,2441,2434,2513,4.0,0,0,0,2026-04-21 19:46:18.849,,y
2043,20250402,2441,2435,2509,4.0,0,0,0,2026-04-21 19:46:18.849,,y
2044,20250402,2441,2436,2509,7.0,0,0,0,2026-04-21 19:46:18.849,,y
2045,20250402,2441,2437,2509,32.0,0,0,0,2026-04-21 19:46:18.849,,y
2046,20241210,2625,2685,2503,432.0,0,0,0,2026-04-21 19:46:18.849,,y
2047,20251118,2443,2696,2504,1500.0,0,0,0,2026-04-21 19:46:18.849,,y
2048,20251212,2586,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.850,,y
2049,20251212,2587,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.850,,y
2050,20251212,2588,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.850,,y
2051,20251212,2589,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.850,,y
2052,20251212,2590,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.850,,y
2053,20251215,2621,244,2512,450.0,0,0,0,2026-04-21 19:46:18.850,,y
2054,20251215,2622,244,2512,450.0,0,0,0,2026-04-21 19:46:18.850,,y
2055,20251215,2623,244,2512,450.0,0,0,0,2026-04-21 19:46:18.850,,y
2056,20251210,2613,2700,2513,10.0,0,0,0,2026-04-21 19:46:18.850,,y
2057,20251216,2531,244,2515,20.0,0,0,0,2026-04-21 19:46:18.850,,y
2058,20251216,2532,244,2515,20.0,0,0,0,2026-04-21 19:46:18.850,,y
2059,20250311,2441,2646,2467,60.0,0,0,0,2026-04-21 19:46:18.850,,y
2060,20250317,2441,2646,2468,26.0,0,0,0,2026-04-21 19:46:18.850,,y
2061,20250321,2441,2646,2469,50.0,0,0,0,2026-04-21 19:46:18.850,,y
2062,20250326,2441,2646,2470,40.0,0,0,0,2026-04-21 19:46:18.850,,y
2063,20250403,2441,2646,2472,72.0,0,0,0,2026-04-21 19:46:18.850,,y
2064,20250403,2431,2646,2472,3.0,0,0,0,2026-04-21 19:46:18.850,,y
2065,20250415,2441,2646,2474,19.0,0,0,0,2026-04-21 19:46:18.850,,y
2066,20250415,2431,2646,2474,3.0,0,0,0,2026-04-21 19:46:18.850,,y
2067,20250328,2441,2410,2475,47.0,0,0,0,2026-04-21 19:46:18.850,,y
2068,20250326,2441,2411,2476,16.0,0,0,0,2026-04-21 19:46:18.850,,y
2069,20250328,2441,2412,2477,4.0,0,0,0,2026-04-21 19:46:18.850,,y
2070,20250325,2441,2413,2478,39.0,0,0,0,2026-04-21 19:46:18.850,,y
2071,20250324,2441,2414,2479,1.0,0,0,0,2026-04-21 19:46:18.850,,y
2072,20250324,2441,2415,2480,3.0,0,0,0,2026-04-21 19:46:18.850,,y
2073,20250315,2441,2416,2481,13.0,0,0,0,2026-04-21 19:46:18.851,,y
2074,20250312,2441,2417,2482,8.0,0,0,0,2026-04-21 19:46:18.851,,y
2075,20250312,2441,2418,2483,8.0,0,0,0,2026-04-21 19:46:18.852,,y
2076,20250312,2441,2419,2484,15.0,0,0,0,2026-04-21 19:46:18.852,,y
2077,20250328,2441,2420,2485,29.0,0,0,0,2026-04-21 19:46:18.852,,y
2078,20250328,2441,2421,2486,32.0,0,0,0,2026-04-21 19:46:18.852,,y
2079,20250328,2441,2422,2487,36.0,0,0,0,2026-04-21 19:46:18.852,,y
2080,20250327,2441,2423,2488,7.0,0,0,0,2026-04-21 19:46:18.852,,y
2081,20250324,2441,2424,2489,24.0,0,0,0,2026-04-21 19:46:18.852,,y
2082,20250326,2441,2425,2490,13.0,0,0,0,2026-04-21 19:46:18.852,,y
2083,20250403,2441,2428,2492,3.0,0,0,0,2026-04-21 19:46:18.852,,y
2084,20250403,2431,2428,2492,5.0,0,0,0,2026-04-21 19:46:18.852,,y
2085,20250315,2441,2428,2493,38.0,0,0,0,2026-04-21 19:46:18.852,,y
2086,20250324,2441,2429,2494,23.0,0,0,0,2026-04-21 19:46:18.852,,y
2087,20250314,2441,2646,2495,97.0,0,0,0,2026-04-21 19:46:18.852,,y
2088,20250315,2441,2431,2496,13.0,0,0,0,2026-04-21 19:46:18.852,,y
2089,20250402,2441,2432,2497,7.0,0,0,0,2026-04-21 19:46:18.852,,y
2090,20250402,2441,2433,2504,3.0,0,0,0,2026-04-21 19:46:18.852,,y
2091,20250402,2441,2434,2513,4.0,0,0,0,2026-04-21 19:46:18.852,,y
2092,20250402,2441,2435,2509,4.0,0,0,0,2026-04-21 19:46:18.852,,y
2093,20250402,2441,2436,2509,7.0,0,0,0,2026-04-21 19:46:18.852,,y
2094,20250402,2441,2437,2509,32.0,0,0,0,2026-04-21 19:46:18.852,,y
2095,20241210,2625,2685,2503,432.0,0,0,0,2026-04-21 19:46:18.853,,y
2096,20251118,2443,2696,2504,1500.0,0,0,0,2026-04-21 19:46:18.853,,y
2097,20251212,2586,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.853,,y
2098,20251212,2587,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.853,,y
2099,20251212,2588,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.853,,y
2100,20251212,2589,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.853,,y
2101,20251212,2590,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.853,,y
2102,20251215,2621,244,2512,450.0,0,0,0,2026-04-21 19:46:18.853,,y
2103,20251215,2622,244,2512,450.0,0,0,0,2026-04-21 19:46:18.853,,y
2104,20251215,2623,244,2512,450.0,0,0,0,2026-04-21 19:46:18.853,,y
2105,20251210,2613,2700,2513,10.0,0,0,0,2026-04-21 19:46:18.853,,y
2106,20251216,2531,244,2515,20.0,0,0,0,2026-04-21 19:46:18.853,,y
2107,20251216,2532,244,2515,20.0,0,0,0,2026-04-21 19:46:18.853,,y
2108,20250311,2441,2646,2467,60.0,0,0,0,2026-04-21 19:46:18.853,,y
2109,20250317,2441,2646,2468,26.0,0,0,0,2026-04-21 19:46:18.853,,y
2110,20250321,2441,2646,2469,50.0,0,0,0,2026-04-21 19:46:18.853,,y
2111,20250326,2441,2646,2470,40.0,0,0,0,2026-04-21 19:46:18.853,,y
2112,20250403,2441,2646,2472,72.0,0,0,0,2026-04-21 19:46:18.853,,y
2113,20250403,2431,2646,2472,3.0,0,0,0,2026-04-21 19:46:18.853,,y
2114,20250415,2441,2646,2474,19.0,0,0,0,2026-04-21 19:46:18.853,,y
2115,20250415,2431,2646,2474,3.0,0,0,0,2026-04-21 19:46:18.853,,y
2116,20250328,2441,2410,2475,47.0,0,0,0,2026-04-21 19:46:18.853,,y
2117,20250326,2441,2411,2476,16.0,0,0,0,2026-04-21 19:46:18.853,,y
2118,20250328,2441,2412,2477,4.0,0,0,0,2026-04-21 19:46:18.853,,y
2119,20250325,2441,2413,2478,39.0,0,0,0,2026-04-21 19:46:18.853,,y
2120,20250324,2441,2414,2479,1.0,0,0,0,2026-04-21 19:46:18.853,,y
2121,20250324,2441,2415,2480,3.0,0,0,0,2026-04-21 19:46:18.853,,y
2122,20250315,2441,2416,2481,13.0,0,0,0,2026-04-21 19:46:18.853,,y
2123,20250312,2441,2417,2482,8.0,0,0,0,2026-04-21 19:46:18.853,,y
2124,20250312,2441,2418,2483,8.0,0,0,0,2026-04-21 19:46:18.854,,y
2125,20250312,2441,2419,2484,15.0,0,0,0,2026-04-21 19:46:18.854,,y
2126,20250328,2441,2420,2485,29.0,0,0,0,2026-04-21 19:46:18.854,,y
2127,20250328,2441,2421,2486,32.0,0,0,0,2026-04-21 19:46:18.854,,y
2128,20250328,2441,2422,2487,36.0,0,0,0,2026-04-21 19:46:18.854,,y
2129,20250327,2441,2423,2488,7.0,0,0,0,2026-04-21 19:46:18.854,,y
2130,20250324,2441,2424,2489,24.0,0,0,0,2026-04-21 19:46:18.855,,y
2131,20250326,2441,2425,2490,13.0,0,0,0,2026-04-21 19:46:18.855,,y
2132,20250403,2441,2428,2492,3.0,0,0,0,2026-04-21 19:46:18.855,,y
2133,20250403,2431,2428,2492,5.0,0,0,0,2026-04-21 19:46:18.855,,y
2134,20250403,2441,2646,2472,72.0,0,0,0,2026-04-21 19:46:18.855,,y
2135,20250315,2441,2428,2493,38.0,0,0,0,2026-04-21 19:46:18.855,,y
2136,20250324,2441,2429,2494,23.0,0,0,0,2026-04-21 19:46:18.855,,y
2137,20250314,2441,2646,2495,97.0,0,0,0,2026-04-21 19:46:18.855,,y
2138,20250315,2441,2431,2496,13.0,0,0,0,2026-04-21 19:46:18.855,,y
2139,20250402,2441,2432,2497,7.0,0,0,0,2026-04-21 19:46:18.855,,y
2140,20250402,2441,2433,2504,3.0,0,0,0,2026-04-21 19:46:18.855,,y
2141,20250402,2441,2434,2513,4.0,0,0,0,2026-04-21 19:46:18.855,,y
2142,20250402,2441,2435,2509,4.0,0,0,0,2026-04-21 19:46:18.855,,y
2143,20250402,2441,2436,2509,7.0,0,0,0,2026-04-21 19:46:18.855,,y
2144,20250402,2441,2437,2509,32.0,0,0,0,2026-04-21 19:46:18.855,,y
2145,20241210,2625,2685,2503,432.0,0,0,0,2026-04-21 19:46:18.855,,y
2146,20251118,2443,2696,2504,1500.0,0,0,0,2026-04-21 19:46:18.855,,y
2147,20251212,2586,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.855,,y
2148,20251212,2587,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.855,,y
2149,20251212,2588,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.855,,y
2150,20251212,2589,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.855,,y
2151,20251212,2590,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.855,,y
2152,20251215,2621,244,2512,450.0,0,0,0,2026-04-21 19:46:18.856,,y
2153,20251215,2622,244,2512,450.0,0,0,0,2026-04-21 19:46:18.856,,y
2154,20251215,2623,244,2512,450.0,0,0,0,2026-04-21 19:46:18.856,,y
2155,20251210,2613,2700,2513,10.0,0,0,0,2026-04-21 19:46:18.856,,y
2156,20251216,2531,244,2515,20.0,0,0,0,2026-04-21 19:46:18.856,,y
2157,20251216,2532,244,2515,20.0,0,0,0,2026-04-21 19:46:18.856,,y
2158,20250311,2441,2646,2467,60.0,0,0,0,2026-04-21 19:46:18.856,,y
2159,20250317,2441,2646,2468,26.0,0,0,0,2026-04-21 19:46:18.856,,y
2160,20250321,2441,2646,2469,50.0,0,0,0,2026-04-21 19:46:18.856,,y
2161,20250326,2441,2646,2470,40.0,0,0,0,2026-04-21 19:46:18.856,,y
2162,20250403,2441,2646,2472,72.0,0,0,0,2026-04-21 19:46:18.856,,y
2163,20250403,2431,2646,2472,3.0,0,0,0,2026-04-21 19:46:18.856,,y
2164,20250415,2441,2646,2474,19.0,0,0,0,2026-04-21 19:46:18.856,,y
2165,20250415,2431,2646,2474,3.0,0,0,0,2026-04-21 19:46:18.856,,y
2166,20250328,2441,2410,2475,47.0,0,0,0,2026-04-21 19:46:18.856,,y
2167,20250326,2441,2411,2476,16.0,0,0,0,2026-04-21 19:46:18.856,,y
2168,20250328,2441,2412,2477,4.0,0,0,0,2026-04-21 19:46:18.856,,y
2169,20250325,2441,2413,2478,39.0,0,0,0,2026-04-21 19:46:18.856,,y
2170,20250324,2441,2414,2479,1.0,0,0,0,2026-04-21 19:46:18.856,,y
2171,20250324,2441,2415,2480,3.0,0,0,0,2026-04-21 19:46:18.856,,y
2172,20250315,2441,2416,2481,13.0,0,0,0,2026-04-21 19:46:18.856,,y
2173,20250312,2441,2417,2482,8.0,0,0,0,2026-04-21 19:46:18.856,,y
2174,20250312,2441,2418,2483,8.0,0,0,0,2026-04-21 19:46:18.856,,y
2175,20250312,2441,2419,2484,15.0,0,0,0,2026-04-21 19:46:18.856,,y
2176,20250328,2441,2420,2485,29.0,0,0,0,2026-04-21 19:46:18.856,,y
2177,20250328,2441,2421,2486,32.0,0,0,0,2026-04-21 19:46:18.856,,y
2178,20250403,2431,2646,2472,3.0,0,0,0,2026-04-21 19:46:18.856,,y
2179,20250328,2441,2422,2487,36.0,0,0,0,2026-04-21 19:46:18.856,,y
2180,20250327,2441,2423,2488,7.0,0,0,0,2026-04-21 19:46:18.856,,y
2181,20250324,2441,2424,2489,24.0,0,0,0,2026-04-21 19:46:18.856,,y
2182,20250326,2441,2425,2490,13.0,0,0,0,2026-04-21 19:46:18.856,,y
2183,20250403,2441,2428,2492,3.0,0,0,0,2026-04-21 19:46:18.856,,y
2184,20250403,2431,2428,2492,5.0,0,0,0,2026-04-21 19:46:18.856,,y
2185,20250315,2441,2428,2493,38.0,0,0,0,2026-04-21 19:46:18.856,,y
2186,20250324,2441,2429,2494,23.0,0,0,0,2026-04-21 19:46:18.856,,y
2187,20250314,2441,2646,2495,97.0,0,0,0,2026-04-21 19:46:18.856,,y
2188,20250315,2441,2431,2496,13.0,0,0,0,2026-04-21 19:46:18.856,,y
2189,20250402,2441,2432,2497,7.0,0,0,0,2026-04-21 19:46:18.856,,y
2190,20250402,2441,2433,2504,3.0,0,0,0,2026-04-21 19:46:18.856,,y
2191,20250402,2441,2434,2513,4.0,0,0,0,2026-04-21 19:46:18.856,,y
2192,20250402,2441,2435,2509,4.0,0,0,0,2026-04-21 19:46:18.856,,y
2193,20250402,2441,2436,2509,7.0,0,0,0,2026-04-21 19:46:18.856,,y
2194,20250402,2441,2437,2509,32.0,0,0,0,2026-04-21 19:46:18.856,,y
2195,20241210,2625,2685,2503,432.0,0,0,0,2026-04-21 19:46:18.856,,y
2196,20251118,2443,2696,2504,1500.0,0,0,0,2026-04-21 19:46:18.856,,y
2197,20251212,2586,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.856,,y
2198,20251212,2587,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.857,,y
2199,20251212,2588,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.857,,y
2200,20251212,2589,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.857,,y
2201,20251212,2590,2698,2509,5.0,0,0,0,2026-04-21 19:46:18.857,,y
2202,20251215,2621,244,2512,450.0,0,0,0,2026-04-21 19:46:18.857,,y
2203,20251215,2622,244,2512,450.0,0,0,0,2026-04-21 19:46:18.857,,y
2204,20251215,2623,244,2512,450.0,0,0,0,2026-04-21 19:46:18.857,,y
